SiteID,SubOc1,StartDate,EndDate,OccLength
6443,A,-700,-500,200
6446,B,-700,-500,200
6449,A,-700,-500,200
6450,A,-700,-500,200
6458,A,-700,-500,200
6459,A,-700,-500,200
6473,A,-700,-500,200
6477,A,-700,-500,200
6481,A,-700,-500,200
6491,A,-700,-200,500
6499,A,-700,-300,400
6593,A,-700,-200,500
6599,A,-700,-500,200
6601,B,-700,-600,100
6610,A,-700,-500,200
6612,A,-700,-500,200
6626,C,-700,-600,100
6628,B,-700,-500,200
6636,A,-700,-500,200
6665,A,-700,-500,200
6670,A,-700,-300,400
6674,A,-700,-300,400
6685,A,-700,-500,200
6686,A,-700,-500,200
6715,A,-700,-500,200
6726,A,-700,-600,100
6733,A,-700,-500,200
6776,B,-700,-500,200
6821,A,-700,-500,200
6823,A,-700,-500,200
6825,A,-700,-500,200
6827,A,-700,-500,200
6832,A,-700,-600,100
6870,A,-700,-500,200
6875,B,-700,-500,200
6877,A,-700,-500,200
6909,A,-700,-500,200
6915,A,-700,-500,200
6926,A,-700,-500,200
6952,A,-700,-500,200
6959,A,-700,-500,200
7047,A,-700,-600,100
7057,A,-700,-600,100
7085,A,-700,-600,100
7093,A,-700,-600,100
7117,A,-700,-200,500
7142,A,-700,-200,500
7143,A,-700,-264,436
7144,A,-700,-200,500
7146,A,-700,-200,500
7147,A,-700,-396,304
7199,C,-700,-100,600
7205,B,-700,-600,100
7224,B,-700,-600,100
7225,B,-700,-600,100
7229,B,-700,-600,100
7233,C,-700,-600,100
1187,A,-650,-500,150
1641,A,-650,-500,150
2222,A,-650,-500,150
4579,A,-650,-450,200
4584,A,-650,-450,200
4594,A,-650,-450,200
4595,A,-650,-450,200
5210,A,-650,-550,100
5211,A,-650,-550,100
5232,A,-650,-600,50
5234,A,-650,-500,150
5235,A,-650,-500,150
5243,A,-650,-500,150
5252,A,-650,-530,120
5258,A,-650,-550,100
5287,A,-650,-550,100
5288,A,-650,-550,100
5289,A,-650,-550,100
5290,A,-650,-550,100
5304,A,-650,-500,150
5307,A,-650,-550,100
5308,A,-650,-500,150
5610,A,-650,-500,150
5624,A,-650,-500,150
5680,A,-650,-500,150
5685,A,-650,-500,150
6036,A,-650,-450,200
6118,A,-650,-100,550
6122,A,-650,-550,100
6273,A,-650,-550,100
6283,C,-650,-550,100
6374,A,-650,-600,50
7127,B,-650,-550,100
7128,A,-650,-550,100
2,A,-600,-500,100
3,B,-600,-500,100
58,A,-600,-500,100
61,A,-600,-500,100
62,A,-600,-500,100
71,A,-600,-500,100
72,B,-600,-500,100
76,A,-600,-500,100
81,A,-600,-500,100
85,A,-600,-500,100
114,A,-600,-500,100
118,A,-600,-500,100
120,A,-600,-500,100
132,A,-600,-500,100
134,A,-600,-500,100
137,B,-600,-500,100
138,A,-600,-500,100
140,B,-600,-500,100
143,B,-600,-500,100
145,A,-600,-500,100
146,A,-600,-500,100
147,A,-600,-500,100
148,A,-600,-500,100
151,A,-600,-500,100
153,A,-600,-500,100
163,A,-600,-500,100
164,A,-600,-500,100
165,A,-600,-500,100
168,A,-600,-500,100
169,A,-600,-500,100
170,A,-600,-500,100
171,A,-600,-500,100
172,A,-600,-500,100
173,A,-600,-500,100
177,A,-600,-500,100
178,A,-600,-500,100
188,A,-600,-500,100
194,A,-600,-500,100
199,A,-600,-500,100
200,A,-600,-500,100
209,A,-600,-500,100
210,A,-600,-500,100
213,A,-600,-500,100
216,A,-600,-500,100
220,A,-600,-500,100
222,A,-600,-500,100
223,A,-600,-500,100
224,A,-600,-500,100
225,A,-600,-500,100
226,A,-600,-500,100
227,A,-600,-500,100
228,A,-600,-500,100
229,A,-600,-500,100
230,A,-600,-500,100
231,A,-600,-500,100
232,A,-600,-500,100
233,A,-600,-500,100
235,A,-600,-500,100
236,A,-600,-500,100
238,A,-600,-500,100
239,A,-600,-500,100
240,A,-600,-500,100
241,A,-600,-500,100
242,A,-600,-500,100
243,A,-600,-500,100
244,A,-600,-500,100
245,A,-600,-500,100
246,A,-600,-500,100
247,A,-600,-500,100
248,A,-600,-500,100
250,A,-600,-500,100
251,A,-600,-500,100
252,A,-600,-500,100
253,A,-600,-500,100
254,A,-600,-500,100
255,A,-600,-500,100
256,A,-600,-500,100
257,A,-600,-500,100
258,A,-600,-500,100
258,A,-600,-500,100
258,A,-600,-500,100
259,A,-600,-500,100
260,A,-600,-500,100
275,A,-600,-500,100
278,A,-600,-500,100
280,A,-600,-500,100
281,A,-600,-500,100
282,A,-600,-500,100
283,A,-600,-500,100
287,A,-600,-500,100
289,A,-600,-500,100
291,A,-600,-500,100
303,A,-600,-500,100
304,A,-600,-500,100
305,A,-600,-500,100
307,A,-600,-500,100
310,A,-600,-500,100
330,A,-600,-500,100
333,A,-600,-500,100
334,A,-600,-500,100
335,A,-600,-500,100
336,A,-600,-500,100
347,A,-600,-500,100
356,A,-600,-500,100
359,A,-600,-500,100
362,A,-600,-500,100
387,A,-600,-500,100
388,A,-600,-500,100
389,A,-600,-500,100
390,A,-600,-500,100
392,A,-600,-500,100
393,A,-600,-500,100
394,A,-600,-500,100
395,A,-600,-500,100
398,A,-600,-500,100
399,A,-600,-500,100
400,A,-600,-500,100
403,A,-600,-500,100
404,A,-600,-500,100
406,A,-600,-500,100
408,B,-600,-500,100
409,A,-600,-500,100
411,A,-600,-500,100
412,A,-600,-500,100
413,A,-600,-500,100
417,A,-600,-500,100
419,A,-600,-500,100
420,A,-600,-500,100
436,A,-600,-500,100
449,A,-600,-500,100
493,C,-600,-500,100
494,A,-600,-500,100
495,A,-600,-500,100
496,A,-600,-500,100
808,A,-600,-500,100
810,A,-600,-500,100
814,A,-600,-500,100
815,A,-600,-500,100
818,A,-600,-500,100
819,A,-600,-500,100
823,A,-600,-500,100
829,A,-600,-500,100
830,A,-600,-500,100
831,A,-600,-500,100
832,B,-600,-500,100
833,A,-600,-500,100
838,A,-600,-500,100
841,A,-600,-500,100
845,A,-600,-500,100
849,B,-600,-500,100
851,A,-600,-500,100
853,A,-600,-500,100
857,A,-600,-500,100
858,B,-600,-500,100
859,A,-600,-500,100
860,B,-600,-500,100
861,A,-600,-500,100
862,A,-600,-500,100
863,B,-600,-500,100
865,A,-600,-500,100
871,A,-600,-500,100
873,A,-600,-500,100
876,A,-600,-500,100
882,A,-600,-500,100
893,A,-600,-500,100
894,A,-600,-500,100
913,A,-600,-500,100
923,A,-600,-500,100
925,A,-600,-500,100
926,A,-600,-500,100
927,A,-600,-500,100
929,A,-600,-500,100
943,A,-600,-500,100
944,A,-600,-500,100
952,B,-600,-500,100
956,A,-600,-500,100
961,A,-600,-500,100
962,A,-600,-500,100
968,A,-600,-500,100
971,A,-600,-500,100
974,A,-600,-500,100
976,A,-600,-500,100
977,A,-600,-500,100
978,A,-600,-500,100
979,A,-600,-500,100
980,A,-600,-500,100
986,A,-600,-500,100
989,A,-600,-500,100
994,A,-600,-500,100
995,B,-600,-500,100
996,A,-600,-500,100
997,A,-600,-500,100
1004,A,-600,-500,100
1005,B,-600,-500,100
1013,A,-600,-500,100
1020,A,-600,-500,100
1024,A,-600,-500,100
1025,A,-600,-500,100
1026,A,-600,-500,100
1027,A,-600,-500,100
1029,A,-600,-500,100
1031,A,-600,-500,100
1035,A,-600,-500,100
1036,A,-600,-500,100
1039,A,-600,-500,100
1051,A,-600,-500,100
1052,B,-600,-500,100
1056,A,-600,-500,100
1057,A,-600,-500,100
1059,A,-600,-500,100
1061,A,-600,-500,100
1063,A,-600,-500,100
1065,A,-600,-500,100
1066,A,-600,-500,100
1067,A,-600,-500,100
1072,A,-600,-500,100
1073,A,-600,-500,100
1074,A,-600,-500,100
1075,A,-600,-500,100
1076,A,-600,-500,100
1077,A,-600,-500,100
1078,A,-600,-500,100
1079,A,-600,-500,100
1080,A,-600,-500,100
1082,A,-600,-500,100
1083,A,-600,-500,100
1084,A,-600,-500,100
1085,B,-600,-500,100
1088,A,-600,-500,100
1089,A,-600,-500,100
1093,A,-600,-500,100
1094,A,-600,-500,100
1095,A,-600,-500,100
1101,A,-600,-500,100
1104,A,-600,-500,100
1106,A,-600,-500,100
1107,A,-600,-500,100
1108,A,-600,-500,100
1110,A,-600,-500,100
1116,A,-600,-500,100
1117,A,-600,-500,100
1119,A,-600,-500,100
1120,A,-600,-500,100
1122,A,-600,-500,100
1123,A,-600,-500,100
1124,A,-600,-500,100
1127,B,-600,-500,100
1130,B,-600,-500,100
1133,A,-600,-500,100
1175,A,-600,-500,100
1176,B,-600,-500,100
1184,A,-600,-500,100
1185,A,-600,-500,100
1186,A,-600,-500,100
1190,A,-600,-500,100
1191,A,-600,-500,100
1192,A,-600,-500,100
1243,A,-600,-500,100
1253,A,-600,-500,100
1254,A,-600,-500,100
1287,A,-600,-500,100
1288,A,-600,-500,100
1327,A,-600,-500,100
1328,A,-600,-500,100
1331,A,-600,-500,100
1566,A,-600,-500,100
1637,A,-600,-500,100
1638,A,-600,-500,100
1652,A,-600,-500,100
1669,A,-600,-500,100
1679,A,-600,-500,100
1682,A,-600,-500,100
1683,A,-600,-400,200
2091,A,-600,-500,100
2094,A,-600,-500,100
2095,A,-600,-500,100
2101,A,-600,-400,200
2102,A,-600,-500,100
2105,A,-600,-500,100
2108,A,-600,-500,100
2120,A,-600,-500,100
2121,A,-600,-500,100
2129,A,-600,-500,100
2130,A,-600,-500,100
2131,A,-600,-500,100
2139,A,-600,-500,100
2142,A,-600,-400,200
2143,A,-600,-500,100
2145,A,-600,-500,100
2148,A,-600,-500,100
2150,A,-600,-500,100
2151,A,-600,-400,200
2152,A,-600,-400,200
2153,A,-600,-500,100
2154,A,-600,-500,100
2161,A,-600,-500,100
2162,A,-600,-500,100
2163,A,-600,-500,100
2166,A,-600,-400,200
2167,A,-600,-400,200
2168,A,-600,-500,100
2170,A,-600,-500,100
2171,A,-600,-500,100
2172,A,-600,-400,200
2173,A,-600,-400,200
2175,A,-600,-400,200
2176,A,-600,-400,200
2179,A,-600,-400,200
2180,A,-600,-400,200
2185,A,-600,-400,200
2187,A,-600,-400,200
2191,A,-600,-400,200
2193,A,-600,-500,100
2194,A,-600,-400,200
2195,A,-600,-500,100
2196,A,-600,-500,100
2197,A,-600,-400,200
2201,A,-600,-500,100
2204,A,-600,-400,200
2209,A,-600,-500,100
2214,A,-600,-500,100
2216,A,-600,-500,100
2217,A,-600,-400,200
2218,A,-600,-500,100
2219,A,-600,-500,100
2221,A,-600,-500,100
2223,A,-600,-500,100
2224,A,-600,-400,200
2225,A,-600,-500,100
2227,A,-600,-500,100
2228,A,-600,-400,200
2230,A,-600,-400,200
2234,A,-600,-500,100
2236,A,-600,-500,100
2240,A,-600,-500,100
2244,A,-600,-500,100
2303,A,-600,-500,100
2304,A,-600,-500,100
2309,A,-600,-500,100
2310,A,-600,-500,100
2311,A,-600,-500,100
2312,A,-600,-500,100
2313,A,-600,-500,100
2317,A,-600,-500,100
2318,A,-600,-500,100
2320,A,-600,-400,200
2321,A,-600,-500,100
2322,A,-600,-500,100
2323,A,-600,-400,200
2324,A,-600,-400,200
2325,A,-600,-500,100
2326,A,-600,-500,100
2327,A,-600,-400,200
2328,A,-600,-500,100
2330,A,-600,-500,100
2333,A,-600,-500,100
2334,A,-600,-400,200
2335,A,-600,-500,100
2336,A,-600,-400,200
2341,A,-600,-500,100
2342,A,-600,-400,200
2343,A,-600,-500,100
2345,A,-600,-500,100
2347,A,-600,-500,100
2348,A,-600,-400,200
2349,A,-600,-500,100
2350,A,-600,-500,100
2351,A,-600,-400,200
2352,A,-600,-400,200
2353,A,-600,-400,200
2356,A,-600,-500,100
2357,A,-600,-400,200
2359,A,-600,-400,200
2360,A,-600,-500,100
2361,A,-600,-500,100
2363,A,-600,-500,100
2364,A,-600,-500,100
2365,A,-600,-500,100
2369,A,-600,-400,200
2370,A,-600,-500,100
2374,A,-600,-500,100
2375,A,-600,-500,100
2376,A,-600,-500,100
2377,A,-600,-500,100
2380,A,-600,-500,100
2381,A,-600,-400,200
2382,A,-600,-500,100
2383,A,-600,-500,100
2384,A,-600,-500,100
2386,A,-600,-500,100
2387,A,-600,-500,100
2388,A,-600,-500,100
2389,A,-600,-500,100
2390,A,-600,-500,100
2395,A,-600,-500,100
2396,A,-600,-500,100
2398,A,-600,-400,200
2399,A,-600,-500,100
2400,A,-600,-500,100
2401,A,-600,-500,100
2402,A,-600,-400,200
2407,A,-600,-400,200
2409,A,-600,-500,100
2410,A,-600,-500,100
2413,A,-600,-500,100
2415,A,-600,-500,100
2417,A,-600,-400,200
2418,A,-600,-500,100
2420,A,-600,-400,200
2422,A,-600,-400,200
2423,A,-600,-500,100
2428,A,-600,-500,100
2429,A,-600,-500,100
2430,A,-600,-500,100
2431,A,-600,-500,100
2433,A,-600,-500,100
2434,A,-600,-500,100
2436,A,-600,-500,100
2437,B,-600,-500,100
2439,A,-600,-400,200
2440,A,-600,-500,100
2441,A,-600,-500,100
2442,A,-600,-500,100
2443,A,-600,-400,200
2445,A,-600,-500,100
2446,A,-600,-500,100
2447,A,-600,-400,200
2448,A,-600,-500,100
2450,A,-600,-500,100
2451,A,-600,-500,100
2453,A,-600,-500,100
2454,A,-600,-500,100
2455,A,-600,-500,100
2461,A,-600,-400,200
2462,A,-600,-500,100
2463,A,-600,-500,100
2464,A,-600,-500,100
2465,A,-600,-400,200
2467,A,-600,-400,200
2472,A,-600,-400,200
2477,A,-600,-400,200
2478,A,-600,-500,100
2485,A,-600,-500,100
2486,A,-600,-500,100
2487,A,-600,-400,200
2488,A,-600,-500,100
2491,A,-600,-500,100
2492,A,-600,-400,200
2496,A,-600,-500,100
2497,A,-600,-500,100
2500,A,-600,-500,100
2501,A,-600,-500,100
2508,A,-600,-500,100
2514,A,-600,-400,200
2515,A,-600,-500,100
2517,A,-600,-500,100
2519,A,-600,-500,100
2520,A,-600,-500,100
2522,A,-600,-500,100
2523,A,-600,-500,100
2524,A,-600,-500,100
2525,A,-600,-500,100
2526,A,-600,-500,100
2527,A,-600,-500,100
2528,A,-600,-500,100
2529,A,-600,-400,200
2531,A,-600,-500,100
2532,A,-600,-500,100
2534,A,-600,-400,200
2536,A,-600,-500,100
2537,A,-600,-400,200
2538,A,-600,-500,100
2539,A,-600,-500,100
2540,A,-600,-500,100
2543,A,-600,-500,100
2544,A,-600,-500,100
2545,A,-600,-500,100
2546,A,-600,-500,100
2547,A,-600,-500,100
2548,A,-600,-500,100
2549,A,-600,-500,100
2551,A,-600,-500,100
2558,B,-600,-500,100
2560,A,-600,-500,100
2566,A,-600,-400,200
2567,A,-600,-500,100
2568,A,-600,-400,200
2569,A,-600,-400,200
2573,A,-600,-500,100
2575,A,-600,-500,100
2577,A,-600,-500,100
2579,A,-600,-500,100
2580,A,-600,-500,100
2581,A,-600,-400,200
2582,A,-600,-500,100
2583,A,-600,-500,100
2586,A,-600,-500,100
2587,A,-600,-500,100
2589,A,-600,-500,100
2590,A,-600,-500,100
2591,A,-600,-500,100
2592,A,-600,-400,200
2594,A,-600,-500,100
2595,A,-600,-500,100
2596,A,-600,-500,100
2597,A,-600,-500,100
2598,A,-600,-500,100
2599,A,-600,-500,100
2600,A,-600,-500,100
2603,A,-600,-400,200
2604,A,-600,-500,100
2606,A,-600,-500,100
2609,A,-600,-500,100
2610,A,-600,-500,100
2611,A,-600,-500,100
2614,A,-600,-400,200
2619,A,-600,-400,200
2621,A,-600,-500,100
2622,A,-600,-500,100
2625,A,-600,-500,100
2628,A,-600,-400,200
2629,A,-600,-500,100
2631,A,-600,-500,100
2632,A,-600,-500,100
2633,A,-600,-500,100
2638,A,-600,-500,100
2641,A,-600,-400,200
2644,A,-600,-500,100
2648,A,-600,-500,100
2649,A,-600,-500,100
2652,A,-600,-500,100
2662,A,-600,-400,200
2670,A,-600,-400,200
2675,A,-600,-500,100
2682,A,-600,-400,200
2683,A,-600,-500,100
2684,A,-600,-500,100
2686,A,-600,-500,100
2698,A,-600,-400,200
2700,A,-600,-400,200
2701,A,-600,-500,100
2702,A,-600,-400,200
2703,A,-600,-400,200
2704,A,-600,-500,100
2706,A,-600,-500,100
2707,A,-600,-500,100
2712,A,-600,-500,100
2714,A,-600,-400,200
2716,A,-600,-500,100
2721,A,-600,-500,100
2763,A,-600,-500,100
2784,A,-600,-500,100
2790,A,-600,-500,100
2815,A,-600,-500,100
2822,A,-600,-400,200
2833,A,-600,-500,100
2839,A,-600,-500,100
2845,A,-600,-500,100
2873,A,-600,-500,100
2874,A,-600,-500,100
2898,A,-600,-400,200
2916,A,-600,-500,100
2920,A,-600,-500,100
2922,A,-600,-500,100
2928,A,-600,-500,100
2929,A,-600,-500,100
2931,A,-600,-500,100
2936,A,-600,-500,100
2938,A,-600,-500,100
2958,A,-600,-500,100
2963,A,-600,-500,100
2976,A,-600,-500,100
2982,A,-600,-500,100
2987,A,-600,-400,200
2988,A,-600,-500,100
2991,A,-600,-500,100
2992,A,-600,-500,100
2993,A,-600,-500,100
2996,A,-600,-500,100
2997,A,-600,-500,100
3001,A,-600,-500,100
3005,A,-600,-500,100
3007,A,-600,-500,100
3008,A,-600,-400,200
3012,A,-600,-500,100
3018,A,-600,-500,100
3026,A,-600,-500,100
3031,A,-600,-500,100
3032,A,-600,-500,100
3055,A,-600,-500,100
3077,A,-600,-500,100
3078,A,-600,-500,100
3097,A,-600,-500,100
3099,A,-600,-500,100
3100,A,-600,-500,100
3106,A,-600,-500,100
3111,A,-600,-500,100
3112,A,-600,-500,100
3113,A,-600,-500,100
3115,A,-600,-500,100
3121,A,-600,-500,100
3122,A,-600,-500,100
3127,A,-600,-500,100
3128,A,-600,-500,100
3130,A,-600,-500,100
3134,A,-600,-500,100
3175,A,-600,-400,200
3196,A,-600,-500,100
3207,A,-600,-400,200
3213,A,-600,-500,100
3214,A,-600,-500,100
3294,A,-600,-500,100
3296,A,-600,-500,100
3312,A,-600,-500,100
3319,A,-600,-500,100
3323,A,-600,-500,100
3324,A,-600,-500,100
3325,B,-600,-500,100
3327,B,-600,-500,100
3336,A,-600,-500,100
3340,A,-600,-500,100
3345,A,-600,-500,100
3351,A,-600,-500,100
3360,A,-600,-500,100
3361,A,-600,-500,100
3364,A,-600,-500,100
3375,A,-600,-500,100
3379,A,-600,-400,200
3387,A,-600,-500,100
3389,A,-600,-400,200
3390,A,-600,-500,100
3401,B,-600,-500,100
3406,A,-600,-500,100
3407,A,-600,-500,100
3415,A,-600,-500,100
3470,A,-600,-500,100
3497,A,-600,-500,100
3511,A,-600,-500,100
3524,A,-600,-500,100
3568,A,-600,-500,100
3580,B,-600,-500,100
3687,B,-600,-500,100
3758,A,-600,-500,100
3816,A,-600,-500,100
3868,A,-600,-500,100
3900,A,-600,-500,100
3998,A,-600,-500,100
3999,A,-600,-500,100
4005,A,-600,-500,100
4006,A,-600,-500,100
4024,A,-600,-500,100
4025,A,-600,-500,100
4145,A,-600,-400,200
4146,A,-600,-500,100
4152,A,-600,-500,100
4153,A,-600,-500,100
4161,A,-600,-400,200
4163,A,-600,-500,100
4165,A,-600,-500,100
4167,A,-600,-400,200
4169,A,-600,-500,100
4170,A,-600,-400,200
4174,A,-600,-500,100
4175,A,-600,-500,100
4176,A,-600,-500,100
4177,A,-600,-400,200
4178,A,-600,-500,100
4180,A,-600,-500,100
4182,A,-600,-400,200
4184,A,-600,-400,200
4190,A,-600,-400,200
4191,A,-600,-500,100
4195,A,-600,-500,100
4196,A,-600,-500,100
4197,A,-600,-400,200
4207,A,-600,-500,100
4208,A,-600,-500,100
4210,A,-600,-500,100
4211,A,-600,-500,100
4213,A,-600,-500,100
4214,A,-600,-500,100
4215,A,-600,-500,100
4216,A,-600,-500,100
4217,A,-600,-500,100
4218,A,-600,-500,100
4219,A,-600,-400,200
4220,A,-600,-500,100
4221,A,-600,-500,100
4224,A,-600,-500,100
4226,A,-600,-400,200
4230,A,-600,-500,100
4232,A,-600,-500,100
4237,A,-600,-500,100
4250,A,-600,-500,100
4256,A,-600,-400,200
4258,A,-600,-400,200
4265,A,-600,-500,100
4266,A,-600,-500,100
4268,A,-600,-500,100
4269,A,-600,-400,200
4270,A,-600,-400,200
4271,A,-600,-400,200
4275,A,-600,-400,200
4277,A,-600,-500,100
4278,A,-600,-500,100
4279,A,-600,-400,200
4280,A,-600,-500,100
4282,A,-600,-500,100
4284,A,-600,-500,100
4287,A,-600,-500,100
4292,A,-600,-500,100
4298,A,-600,-500,100
4301,A,-600,-500,100
4334,A,-600,-500,100
4440,A,-600,-500,100
4447,A,-600,-500,100
4448,A,-600,-500,100
4454,A,-600,-500,100
4455,A,-600,-500,100
4461,A,-600,-500,100
4462,A,-600,-500,100
4469,A,-600,-500,100
4472,A,-600,-500,100
4477,A,-600,-500,100
4484,A,-600,-500,100
4485,A,-600,-500,100
4486,A,-600,-500,100
4507,A,-600,-500,100
4508,A,-600,-500,100
4509,A,-600,-500,100
4513,A,-600,-500,100
4514,A,-600,-500,100
4515,A,-600,-500,100
4520,A,-600,-500,100
4525,A,-600,-500,100
4537,A,-600,-500,100
4539,A,-600,-500,100
4568,A,-600,-500,100
4600,A,-600,-500,100
4601,A,-600,-500,100
4652,A,-600,-500,100
4661,A,-600,-500,100
4664,A,-600,-500,100
4667,A,-600,-500,100
4685,A,-600,-500,100
4686,A,-600,-500,100
4688,A,-600,-500,100
4692,A,-600,-500,100
4710,A,-600,-500,100
4712,A,-600,-500,100
4713,A,-600,-500,100
4721,A,-600,-500,100
4722,A,-600,-500,100
4725,A,-600,-500,100
4726,A,-600,-500,100
4729,A,-600,-500,100
4737,A,-600,-500,100
4758,A,-600,-500,100
4763,A,-600,-500,100
4794,A,-600,-400,200
4797,B,-600,-500,100
4801,A,-600,-500,100
4807,A,-600,-500,100
4809,A,-600,-500,100
4855,A,-600,-500,100
4866,A,-600,-500,100
4867,A,-600,-500,100
4871,A,-600,-500,100
4872,A,-600,-500,100
4873,A,-600,-500,100
4895,A,-600,-500,100
4906,A,-600,-500,100
4940,A,-600,-400,200
4962,A,-600,-500,100
5012,A,-600,-300,300
5013,A,-600,-400,200
5026,A,-600,-400,200
5031,A,-600,-500,100
5033,A,-600,-500,100
5097,A,-600,-300,300
5179,A,-600,-400,200
5184,A,-600,-450,150
5205,A,-600,-500,100
5206,A,-600,-500,100
5222,A,-600,-400,200
5223,A,-600,-500,100
5224,A,-600,-500,100
5227,A,-600,-500,100
5231,A,-600,-400,200
5238,A,-600,-500,100
5247,A,-600,-400,200
5255,A,-600,-500,100
5260,A,-600,-500,100
5264,A,-600,-500,100
5271,A,-600,-500,100
5295,A,-600,-400,200
5299,A,-600,-500,100
5310,A,-600,-500,100
5311,A,-600,-500,100
5317,A,-600,-500,100
5319,A,-600,-500,100
5321,A,-600,-500,100
5336,A,-600,-500,100
5352,A,-600,-550,50
5358,A,-600,-500,100
5399,A,-600,-500,100
5400,A,-600,-550,50
5401,B,-600,-500,100
5407,A,-600,-500,100
5409,B,-600,-500,100
5410,A,-600,-500,100
5412,A,-600,-500,100
5414,A,-600,-500,100
5420,A,-600,-500,100
5421,A,-600,-500,100
5426,A,-600,-500,100
5432,B,-600,-500,100
5434,A,-600,-500,100
5438,A,-600,-500,100
5442,A,-600,-500,100
5457,A,-600,-500,100
5459,A,-600,-500,100
5460,A,-600,-500,100
5605,A,-600,-500,100
5606,A,-600,-500,100
5618,A,-600,-500,100
5623,A,-600,-500,100
5625,A,-600,-500,100
5626,A,-600,-500,100
5630,A,-600,-500,100
5633,A,-600,-500,100
5638,A,-600,-500,100
5639,A,-600,-500,100
5652,A,-600,-500,100
5654,A,-600,-500,100
5677,A,-600,-500,100
5695,A,-600,-500,100
5696,A,-600,-500,100
5709,A,-600,-500,100
5783,A,-600,-500,100
5825,A,-600,-500,100
5826,A,-600,-500,100
5834,A,-600,-500,100
5864,A,-600,-500,100
5868,A,-600,-500,100
5869,A,-600,-500,100
5871,A,-600,-500,100
5873,A,-600,-500,100
5874,A,-600,-500,100
5878,A,-600,-500,100
5882,A,-600,-500,100
5918,A,-600,-500,100
5919,A,-600,-500,100
5950,A,-600,-500,100
5954,A,-600,-500,100
5974,A,-600,-500,100
6033,A,-600,-400,200
6041,A,-600,-200,400
6044,A,-600,-100,500
6045,B,-600,-100,500
6049,A,-600,-100,500
6051,A,-600,-100,500
6053,A,-600,-100,500
6054,A,-600,-100,500
6055,A,-600,-100,500
6058,A,-600,-100,500
6060,A,-600,-100,500
6062,A,-600,-100,500
6072,B,-600,-100,500
6075,C,-600,-300,300
6082,A,-600,-400,200
6086,C,-600,-100,500
6102,A,-600,-400,200
6103,A,-600,-400,200
6105,A,-600,-400,200
6108,A,-600,-400,200
6112,B,-600,-400,200
6114,A,-600,-400,200
6117,A,-600,-300,300
6119,A,-600,-100,500
6120,A,-600,-100,500
6121,A,-600,-100,500
6123,A,-600,-400,200
6170,A,-600,-400,200
6211,A,-600,-400,200
6222,A,-600,-500,100
6240,A,-600,-400,200
6258,A,-600,-500,100
6268,A,-600,-500,100
6317,A,-600,-300,300
6318,A,-600,-200,400
6319,A,-600,-500,100
6320,A,-600,-470,130
6321,A,-600,-500,100
6322,A,-600,-500,100
6331,A,-600,-500,100
6332,A,-600,-500,100
6334,A,-600,-500,100
6335,A,-600,-500,100
6336,A,-600,-500,100
6338,A,-600,-500,100
6340,A,-600,-500,100
6341,A,-600,-500,100
6342,A,-600,-50,550
6343,A,-600,-500,100
6344,A,-600,-400,200
6346,A,-600,-500,100
6348,A,-600,-500,100
6349,A,-600,-500,100
6350,A,-600,-500,100
6351,A,-600,-500,100
6353,A,-600,-500,100
6355,A,-600,-500,100
6356,A,-600,-500,100
6357,A,-600,-500,100
6358,A,-600,-500,100
6359,A,-600,-500,100
6360,A,-600,-500,100
6361,A,-600,-500,100
6362,A,-600,-500,100
6363,A,-600,-500,100
6364,A,-600,-500,100
6365,A,-600,-500,100
6366,A,-600,-500,100
6367,A,-600,-500,100
6368,A,-600,-500,100
6369,A,-600,-500,100
6373,A,-600,-100,500
6375,A,-600,-500,100
6376,A,-600,-500,100
6377,A,-600,-500,100
6378,A,-600,-500,100
6387,A,-600,-500,100
6388,A,-600,-500,100
6389,A,-600,-500,100
6390,A,-600,-50,550
6391,A,-600,-500,100
6393,B,-600,-500,100
6394,D,-600,-500,100
6397,B,-600,-100,500
6398,B,-600,-100,500
6399,C,-600,-500,100
6400,B,-600,-100,500
6403,B,-600,-100,500
6404,B,-600,-200,400
6405,A,-600,-500,100
6408,C,-600,-500,100
6409,B,-600,-100,500
6410,A,-600,-500,100
6416,A,-600,-200,400
6442,A,-600,-200,400
6447,A,-600,-200,400
6448,A,-600,-200,400
6451,A,-600,-200,400
6452,A,-600,-200,400
6453,A,-600,-200,400
6454,A,-600,-200,400
6455,A,-600,-500,100
6456,A,-600,-500,100
6457,A,-600,-200,400
6460,A,-600,-200,400
6466,A,-600,-200,400
6470,A,-600,-200,400
6474,A,-600,-500,100
6478,A,-600,-200,400
6482,A,-600,-500,100
6524,A,-600,-200,400
6544,A,-600,-300,300
6553,A,-600,-300,300
6556,A,-600,-30,570
6598,A,-600,-500,100
6600,A,-600,-500,100
6608,A,-600,-300,300
6613,A,-600,-400,200
6615,A,-600,-400,200
6616,A,-600,-500,100
6622,A,-600,-500,100
6624,B,-600,-500,100
6625,A,-600,-500,100
6630,A,-600,-500,100
6632,B,-600,-500,100
6633,A,-600,-500,100
6634,A,-600,-500,100
6635,A,-600,-500,100
6637,A,-600,-500,100
6638,A,-600,-500,100
6639,A,-600,-500,100
6640,A,-600,-500,100
6641,A,-600,-500,100
6642,A,-600,-500,100
6644,A,-600,-500,100
6645,A,-600,-500,100
6646,A,-600,-500,100
6647,A,-600,-500,100
6648,A,-600,-500,100
6653,A,-600,-500,100
6655,A,-600,-500,100
6656,A,-600,-500,100
